node1,node2,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
CTNNB1,CYCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.528
CTNNB1,GLUL,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.601,0.609
CTNNB1,PCSK1,0.0,0.0,0.0,0.0,0.0,0.349,0.0,0.159,0.429
CTNNB1,PLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.428
CTNNB1,TERT,0.0,0.0,0.0,0.0,0.0,0.345,0.9,0.97,0.997
CTNNB1,PPARD,0.0,0.0,0.0,0.0,0.0,0.056,0.9,0.425,0.941
CTNNB1,EDNRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.442
CTNNB1,TYMS,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.477,0.489
CTNNB1,MET,0.0,0.0,0.0,0.0,0.063,0.518,0.9,0.891,0.994
CTNNB1,MMP1,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.492,0.509
CTNNB1,HSPA5,0.047,0.0,0.0,0.0,0.062,0.11,0.0,0.459,0.512
CTNNB1,GSK3B,0.0,0.0,0.0,0.0,0.0,0.968,0.9,0.993,0.999
CTNNB1,PGR,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.6,0.606
CTNNB1,KRT7,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.565,0.573
CTNNB1,RARB,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.369,0.441
CTNNB1,MAPK11,0.0,0.0,0.0,0.0,0.065,0.056,0.6,0.366,0.746
CTNNB1,HDAC6,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.906,0.951
CTNNB1,HSP90AA1,0.0,0.0,0.0,0.0,0.056,0.176,0.0,0.627,0.685
CTNNB1,NME1,0.041,0.0,0.0,0.0,0.062,0.0,0.0,0.4,0.413
CTNNB1,LCK,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.395,0.459
CTNNB1,PLAUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55
CTNNB1,FGFR3,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.655,0.66
CTNNB1,MAPT,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.575,0.602
CTNNB1,PTPN11,0.0,0.0,0.0,0.0,0.086,0.317,0.9,0.933,0.995
CTNNB1,PTK2,0.0,0.0,0.0,0.0,0.076,0.346,0.0,0.72,0.816
CTNNB1,ESR2,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.518,0.536
CTNNB1,FBP1,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.38,0.41
CTNNB1,PIK3CG,0.0,0.0,0.0,0.0,0.081,0.056,0.0,0.384,0.419
CTNNB1,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.422
CTNNB1,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43
CTNNB1,DPP4,0.0,0.0,0.0,0.0,0.078,0.058,0.0,0.405,0.438
CTNNB1,IL2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.444
CTNNB1,PRKAR1A,0.0,0.0,0.0,0.0,0.084,0.0,0.0,0.422,0.448
CTNNB1,LDHA,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.439,0.451
CTNNB1,PSAT1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.442,0.454
CTNNB1,DRD2,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.441,0.455
CTNNB1,RPSA,0.0,0.0,0.0,0.0,0.065,0.321,0.0,0.211,0.456
CTNNB1,NR0B1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.449,0.457
CTNNB1,DPYD,0.0,0.0,0.0,0.0,0.062,0.104,0.0,0.406,0.457
CTNNB1,LDHB,0.0,0.0,0.0,0.0,0.062,0.313,0.0,0.23,0.46
CTNNB1,HMGB1,0.0,0.0,0.0,0.0,0.077,0.213,0.0,0.321,0.464
CTNNB1,FGF1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.459,0.467
CTNNB1,PTGES3,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.364,0.471
CTNNB1,SYK,0.0,0.0,0.0,0.0,0.064,0.142,0.0,0.396,0.472
CTNNB1,EDN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.473
CTNNB1,TGM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,0.474
CTNNB1,EPHB4,0.0,0.0,0.0,0.0,0.063,0.142,0.0,0.403,0.478
CTNNB1,SLC2A1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.473,0.481
CTNNB1,TEK,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.481,0.489
CTNNB1,CYP19A1,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.456,0.492
CTNNB1,MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.495
CTNNB1,GRIN1,0.0,0.0,0.0,0.0,0.062,0.426,0.0,0.163,0.51
CTNNB1,PPARA,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.507,0.514
CTNNB1,JAK3,0.0,0.0,0.0,0.0,0.066,0.142,0.0,0.444,0.516
CTNNB1,TLR4,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.508,0.518
CTNNB1,NFKB2,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.514,0.521
CTNNB1,IL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.528
CTNNB1,DHFR,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.519,0.53
CTNNB1,IGFBP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535,0.535
CTNNB1,FURIN,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.438,0.539
CTNNB1,ITGB3,0.0,0.0,0.0,0.0,0.108,0.056,0.0,0.497,0.54
CTNNB1,SDHB,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.539,0.549
CTNNB1,KRT8,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.556,0.567
CTNNB1,IDH1,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.562,0.572
CTNNB1,EIF4E,0.0,0.0,0.0,0.0,0.062,0.281,0.0,0.424,0.577
CTNNB1,GRB2,0.0,0.0,0.0,0.0,0.065,0.077,0.0,0.551,0.579
CTNNB1,PRKCD,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.579,0.589
CTNNB1,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
CTNNB1,MAPK10,0.0,0.0,0.0,0.0,0.095,0.345,0.0,0.387,0.605
CTNNB1,SDHC,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.592,0.607
CTNNB1,CXCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.608
CTNNB1,PTK2B,0.0,0.0,0.0,0.0,0.076,0.247,0.0,0.507,0.627
CTNNB1,PHGDH,0.071,0.0,0.0,0.0,0.062,0.201,0.0,0.529,0.629
CTNNB1,ITK,0.0,0.0,0.0,0.0,0.0,0.142,0.0,0.592,0.635
CTNNB1,JAK2,0.0,0.0,0.0,0.0,0.066,0.142,0.0,0.586,0.639
CTNNB1,HSP90AB1,0.0,0.0,0.0,0.0,0.062,0.424,0.0,0.388,0.64
CTNNB1,NTRK1,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.594,0.645
CTNNB1,PARP1,0.0,0.0,0.0,0.0,0.0,0.314,0.0,0.519,0.656
CTNNB1,FGFR2,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.668,0.681
CTNNB1,LDLR,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.663,0.689
CTNNB1,IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.692
CTNNB1,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697,0.697
CTNNB1,INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.714
CTNNB1,RARG,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.714,0.747
CTNNB1,TNFSF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755,0.756
CTNNB1,MMP9,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.755,0.763
CTNNB1,DNMT1,0.0,0.0,0.0,0.0,0.087,0.27,0.0,0.711,0.79
CTNNB1,FN1,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.784,0.79
CTNNB1,FHIT,0.0,0.0,0.0,0.0,0.0,0.347,0.0,0.697,0.793
CTNNB1,PTGS2,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.737,0.8
CTNNB1,NR1H4,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.805,0.808
CTNNB1,MUC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.813
CTNNB1,PRKCA,0.0,0.0,0.0,0.0,0.0,0.486,0.0,0.657,0.816
CTNNB1,PPP2CA,0.048,0.0,0.0,0.0,0.063,0.06,0.6,0.543,0.819
CTNNB1,YES1,0.0,0.0,0.0,0.0,0.06,0.346,0.0,0.734,0.823
CTNNB1,TOP2A,0.072,0.0,0.0,0.0,0.063,0.652,0.0,0.491,0.825
CTNNB1,HRAS,0.0,0.0,0.0,0.0,0.062,0.183,0.0,0.824,0.854
CTNNB1,GRIK2,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.825,0.862
CTNNB1,IKBKB,0.0,0.0,0.0,0.0,0.061,0.712,0.0,0.61,0.886
CTNNB1,GRIN2B,0.0,0.0,0.0,0.0,0.0,0.387,0.0,0.86,0.91
CTNNB1,RXRA,0.0,0.0,0.0,0.0,0.0,0.611,0.0,0.795,0.917
CTNNB1,PSENEN,0.0,0.0,0.0,0.0,0.054,0.0,0.9,0.21,0.918
CTNNB1,GDNF,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.431,0.94
CTNNB1,ROCK1,0.0,0.0,0.0,0.0,0.064,0.142,0.8,0.674,0.94
CTNNB1,RAC1,0.0,0.0,0.0,0.0,0.064,0.182,0.9,0.514,0.957
CTNNB1,HDAC2,0.0,0.0,0.0,0.0,0.144,0.123,0.9,0.592,0.965
CTNNB1,RET,0.0,0.0,0.0,0.0,0.0,0.287,0.9,0.59,0.968
CTNNB1,TGFBR2,0.0,0.0,0.0,0.0,0.0,0.346,0.9,0.568,0.969
CTNNB1,EPHA2,0.0,0.0,0.0,0.0,0.065,0.346,0.9,0.553,0.969
CTNNB1,VDR,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.985,0.985
CTNNB1,RHOA,0.0,0.0,0.0,0.0,0.099,0.132,0.9,0.851,0.986
CTNNB1,PTPN1,0.0,0.0,0.0,0.0,0.065,0.317,0.9,0.844,0.988
CTNNB1,FGFR1,0.0,0.0,0.0,0.0,0.0,0.735,0.9,0.662,0.99
CTNNB1,FYN,0.0,0.0,0.0,0.0,0.053,0.672,0.9,0.749,0.991
CTNNB1,NR5A1,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.987,0.991
CTNNB1,ESR1,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.988,0.992
CTNNB1,PIK3R1,0.0,0.0,0.0,0.0,0.0,0.761,0.9,0.74,0.993
CTNNB1,HIF1A,0.0,0.0,0.0,0.0,0.079,0.753,0.0,0.991,0.997
CTNNB1,JUN,0.0,0.0,0.0,0.0,0.0,0.182,0.9,0.989,0.999
CTNNB1,HDAC1,0.0,0.0,0.0,0.0,0.144,0.88,0.9,0.933,0.999
CTNNB1,YWHAZ,0.0,0.0,0.0,0.0,0.086,0.7,0.9,0.986,0.999
CTNNB1,SRC,0.0,0.0,0.0,0.0,0.06,0.711,0.9,0.981,0.999
CTNS,LGALS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.472
CTNS,TRPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.487
CTNS,LRP2,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.522,0.533
CTNS,SLC7A11,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.559,0.565
CTNS,TRPM8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.433
CTNS,TNNI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.661
CTNS,CUBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52
CTNS,MC1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.422
CTNS,P4HA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.434
CTNS,TRPV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.642
CTRB1,CTSG,0.0,0.0,0.446,0.792,0.0,0.0,0.5,0.388,0.578
CTRB1,GOT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.416
CTRB1,RAF1,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.398,0.407
CTRB1,TCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9
CTRB1,PEBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.485
CTRB1,KLKB1,0.0,0.0,0.405,0.863,0.0,0.0,0.5,0.07,0.527
CTRB1,MMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9
CTRB1,PRSS1,0.0,0.0,0.447,0.877,0.208,0.265,0.5,0.652,0.723
CTRB1,PLG,0.0,0.0,0.0,0.866,0.055,0.0,0.5,0.307,0.525
CTRB1,TAT,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.764,0.769
CTRB1,PRSS3,0.0,0.0,0.447,0.864,0.132,0.265,0.5,0.423,0.69
CTRB1,PNLIP,0.0,0.0,0.0,0.0,0.533,0.057,0.0,0.568,0.793
CTRB1,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.067,0.902
CTSB,CTSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.565
CTSB,MMP2,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.561,0.578
CTSB,SERPINE1,0.0,0.0,0.0,0.0,0.096,0.067,0.0,0.38,0.431
CTSB,VTN,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.288,0.458
CTSB,GAPDH,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.531,0.541
CTSB,CTSD,0.0,0.0,0.0,0.0,0.225,0.677,0.5,0.899,0.985
CTSB,TTR,0.0,0.0,0.0,0.0,0.051,0.27,0.0,0.39,0.54
CTSB,LGALS3,0.0,0.0,0.0,0.0,0.117,0.077,0.0,0.392,0.461
CTSB,TLR2,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.415,0.44
CTSB,MMP13,0.0,0.0,0.0,0.0,0.062,0.0,0.3,0.338,0.527
CTSB,IL1B,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.662,0.674
CTSB,EGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.414
CTSB,IDE,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.491,0.502
CTSB,TP53,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.46,0.471
CTSB,ERBB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.414
CTSB,CTSK,0.0,0.0,0.217,0.644,0.096,0.0,0.3,0.705,0.535
CTSB,REN,0.0,0.0,0.0,0.0,0.062,0.359,0.0,0.412,0.616
CTSB,EGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.518
CTSB,MMP3,0.0,0.0,0.0,0.0,0.071,0.0,0.3,0.415,0.586
CTSB,IGF1,0.0,0.0,0.0,0.0,0.062,0.213,0.0,0.362,0.487
CTSB,GUSB,0.0,0.0,0.0,0.0,0.066,0.09,0.0,0.451,0.492
CTSB,CYCS,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.56,0.569
CTSB,F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.402
CTSB,PRSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.473
CTSB,PLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.608
CTSB,EEA1,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.392,0.402
CTSB,MMP1,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.413,0.448
CTSB,HSPA5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.391,0.429
CTSB,P4HB,0.0,0.0,0.0,0.0,0.086,0.166,0.0,0.317,0.434
CTSB,HSP90AA1,0.0,0.0,0.0,0.0,0.062,0.056,0.0,0.404,0.426
CTSB,SNCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.523
CTSB,PLAUR,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.468,0.494
CTSB,SMPD1,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.436,0.477
CTSB,MAPT,0.0,0.0,0.0,0.0,0.0,0.149,0.0,0.325,0.401
CTSB,CTSL,0.0,0.0,0.27,0.652,0.244,0.157,0.8,0.954,0.915
CTSB,PDE4D,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.497,0.508
CTSB,SOAT1,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.384,0.411
CTSB,ELN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.412
CTSB,IL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.424
CTSB,PREP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.429
CTSB,PARP1,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.429
CTSB,SAA1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.456,0.467
CTSB,TLR4,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.468,0.494
CTSB,MME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.495
CTSB,FDFT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509,0.509
CTSB,MMP12,0.0,0.0,0.0,0.0,0.089,0.0,0.3,0.325,0.532
CTSB,FURIN,0.043,0.0,0.0,0.0,0.098,0.101,0.0,0.479,0.542
CTSB,SERPINA1,0.0,0.0,0.0,0.0,0.088,0.067,0.0,0.505,0.542
CTSB,INS,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.459,0.556
CTSB,IL6,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.561,0.577
CTSB,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.602
CTSB,FN1,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.609,0.624
CTSB,PLAU,0.0,0.0,0.0,0.0,0.077,0.213,0.0,0.558,0.65
CTSB,MMP9,0.0,0.0,0.0,0.0,0.069,0.27,0.3,0.671,0.823
CTSB,PSAP,0.0,0.0,0.0,0.0,0.716,0.182,0.0,0.373,0.841
CTSB,CTSS,0.0,0.0,0.223,0.675,0.104,0.0,0.8,0.635,0.86
CTSB,HLA-DQA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.17,0.913
CTSB,HLA-DRB1,0.0,0.0,0.0,0.0,0.062,0.0,0.9,0.161,0.914
CTSB,TLR7,0.0,0.0,0.0,0.0,0.062,0.0,0.9,0.278,0.926
CTSD,CTSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566,0.566
CTSD,MMP2,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.476,0.482
CTSD,SERPINE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.424
CTSD,GAPDH,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.549,0.558
CTSD,EGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.4
CTSD,IL1B,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.395,0.408
CTSD,KLK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.414
CTSD,PCSK1,0.0,0.0,0.0,0.0,0.093,0.261,0.0,0.202,0.418
CTSD,MMP3,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.419,0.426
CTSD,GALNS,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.414,0.427
CTSD,HEXB,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.382,0.428
CTSD,ESR2,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.421,0.43
CTSD,IGFBP3,0.0,0.0,0.0,0.0,0.065,0.213,0.0,0.29,0.431
CTSD,FDFT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.437
CTSD,LGALS3,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.406,0.447
CTSD,LRP1,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.438,0.466
CTSD,HSP90B1,0.0,0.0,0.0,0.0,0.062,0.284,0.0,0.271,0.467
CTSD,PLAU,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.459,0.472
CTSD,GM2A,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.455,0.488
CTSD,MMP9,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.473,0.495
CTSD,HSPB1,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.465,0.496
CTSD,TGM2,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.485,0.497
CTSD,SERPINA1,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.468,0.499
CTSD,LDHA,0.0,0.0,0.0,0.0,0.063,0.401,0.0,0.195,0.509
CTSD,INS,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.406,0.512
CTSD,CYCS,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.504,0.514
CTSD,TP53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.518
CTSD,LDHB,0.0,0.0,0.0,0.0,0.063,0.401,0.0,0.225,0.527
CTSD,TNF,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.536,0.547
CTSD,MAPT,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.408,0.549
CTSD,GUSB,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.548,0.559
CTSD,ERBB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559,0.559
CTSD,PLG,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.556,0.565
CTSD,FN1,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.472,0.567
CTSD,FURIN,0.0,0.0,0.0,0.0,0.148,0.297,0.0,0.342,0.572
CTSD,GBA,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.524,0.586
CTSD,SMPD1,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.564,0.594
CTSD,EGFR,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.567,0.595
CTSD,P4HB,0.0,0.0,0.0,0.0,0.324,0.06,0.0,0.424,0.602
CTSD,PGR,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.602,0.608
CTSD,HSPA5,0.0,0.0,0.0,0.0,0.062,0.153,0.0,0.565,0.624
CTSD,VKORC1,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.662,0.669
CTSD,SNCA,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.593,0.69
CTSD,CTSS,0.0,0.0,0.0,0.0,0.063,0.219,0.0,0.616,0.694
CTSD,EEA1,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.689,0.696
CTSD,SUCLG2,0.0,0.0,0.0,0.0,0.057,0.684,0.0,0.062,0.696
CTSD,CTSF,0.0,0.0,0.0,0.0,0.111,0.18,0.0,0.63,0.707
CTSD,CTSK,0.0,0.0,0.0,0.0,0.086,0.219,0.5,0.574,0.827
CTSD,HLA-DQA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.063,0.902
CTSD,TPO,0.0,0.0,0.0,0.0,0.089,0.0,0.9,0.047,0.905
CTSD,HLA-DRB1,0.0,0.0,0.0,0.0,0.083,0.0,0.9,0.103,0.91
CTSD,PSAP,0.0,0.0,0.0,0.0,0.542,0.497,0.0,0.711,0.928
CTSD,CTSL,0.0,0.0,0.0,0.0,0.136,0.219,0.5,0.84,0.939
CTSD,ESR1,0.0,0.0,0.0,0.0,0.088,0.056,0.9,0.606,0.961
CTSF,NID1,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.469,0.491
CTSF,THRB,0.0,0.0,0.0,0.0,0.063,0.056,0.0,0.439,0.461
CTSF,HLA-DQA2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.049,0.9
CTSF,HLA-DRB1,0.0,0.0,0.0,0.0,0.062,0.0,0.9,0.0,0.902
CTSG,SERPIND1,0.0,0.0,0.0,0.0,0.0,0.277,0.0,0.391,0.541
CTSG,MMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.401
CTSG,ITGB2,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.323,0.401
CTSG,S100A12,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.334,0.413
CTSG,VWF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.414
CTSG,HBB,0.0,0.0,0.0,0.0,0.112,0.138,0.0,0.298,0.415
CTSG,RARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.416
CTSG,ENPEP,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.413,0.422
CTSG,TLR4,0.0,0.0,0.0,0.0,0.076,0.056,0.0,0.403,0.433
CTSG,TFPI,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.367,0.434
CTSG,LCN2,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.425,0.453
CTSG,MMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455
CTSG,MMP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.455
CTSG,RNASE2,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.227,0.462
CTSG,CTSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.463
CTSG,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47
CTSG,REN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473,0.473
CTSG,FN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.493
CTSG,SERPINC1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.455,0.5
CTSG,PPBP,0.0,0.0,0.0,0.0,0.098,0.213,0.0,0.354,0.501
CTSG,SELP,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.46,0.503
CTSG,IL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.505
CTSG,GP1BA,0.0,0.0,0.0,0.0,0.063,0.225,0.0,0.391,0.519
CTSG,VCAM1,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.417,0.521
CTSG,CXCL12,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.429,0.531
CTSG,TNF,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.521,0.535
CTSG,PADI4,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.514,0.539
CTSG,PROZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.539
CTSG,FPR1,0.0,0.0,0.0,0.0,0.07,0.102,0.0,0.508,0.554
CTSG,CXCR4,0.0,0.0,0.0,0.0,0.08,0.263,0.0,0.397,0.555
CTSG,CTSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563,0.563
CTSG,KNG1,0.0,0.0,0.0,0.0,0.058,0.225,0.0,0.454,0.566
CTSG,IL1B,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.556,0.572
